Country,Document,Sector,SubSector,QuestionCode,ResponseText
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,reduce national deforestation rate by 50% by 2030
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,Energy,T&D: General,M_SecTar1,"""Reduce total electricity loss to 10% by 2025 through the improvement of the distribution network (technical losses) and the implementation of a social tariff (non-technical losses)"""
LR,Revised First NDC,Energy,T&D: General,M_SecTar_impct,Reduce total electricity loss to 10% by 2025
LR,Revised First NDC,Energy,T&D: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecPol3,"""Reducing Emissions from Deforestation and Forest Degradation (REDD+) strategy"""
LR,Revised First NDC,LULUCF,Forests,M_SecPol_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecPol_E,Unclear
LR,Revised First NDC,LULUCF,REDD+,M_SecPol3,"""Reducing Emissions from Deforestation and Forest Degradation (REDD+) strategy"""
LR,Revised First NDC,LULUCF,REDD+,M_SecPol_Con,Not Specified
LR,Revised First NDC,LULUCF,REDD+,M_SecPol_E,Unclear
LR,Revised First NDC,LULUCF,Restoration,M_SecPol3,"""Reducing Emissions from Deforestation and Forest Degradation (REDD+) strategy"""
LR,Revised First NDC,LULUCF,Restoration,M_SecPol_Con,Not Specified
LR,Revised First NDC,LULUCF,Restoration,M_SecPol_E,Unclear
LR,Revised First NDC,Transport,Improve: Electrification,M_SecTar1,"""Reduction of 16.9 GgCO2e in 2030 by the introduction of electric vehicles with focus on kekehs (for private use)"""
LR,Revised First NDC,Transport,Improve: Electrification,M_SecTar4,16.9 GgCO2e in 2030 
LR,Revised First NDC,Transport,Improve: Electrification,M_SecTar_Con,Not Specified
LR,Revised First NDC,Transport,Improve: Fuels,M_SecTar1,"""Reduction of 32.3 GgCO2e in 2030 by supporting the transformation of National Transit Authority (NTA) buses and private vehicles (cars and taxis) to Compressed Natural Gas (CNG); by 2030"""
LR,Revised First NDC,Transport,Improve: Fuels,M_SecTar4,32.3 GgCO2e in 2030
LR,Revised First NDC,Transport,Improve: Fuels,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Reforest an average of 12,285 ha per year to enhance forest carbon stocks by 1,013 GgCO2e in 2030, including through natural regeneration and tree planting through community and school programs"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar4,"1,013 GgCO2e in 2030"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,"Reforest an average of 12,285 ha per year"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Restoration,M_SecTar1,"""Reforest an average of 12,285 ha per year to enhance forest carbon stocks by 1,013 GgCO2e in 2030, including through natural regeneration and tree planting through community and school programs"""
LR,Revised First NDC,LULUCF,Restoration,M_SecTar4,"1,013 GgCO2e in 2030"
LR,Revised First NDC,LULUCF,Restoration,M_SecTar_impct,"Reforest an average of 12,285 ha per year"
LR,Revised First NDC,LULUCF,Restoration,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""Restore 25% of priority degraded forests by 2030"""
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,restore 25% of priority degraded forests by 2030
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Restoration,M_SecTar1,"""Restore 25% of priority degraded forests by 2030"""
LR,Revised First NDC,LULUCF,Restoration,M_SecTar_impct,restore 25% of priority degraded forests by 2030
LR,Revised First NDC,LULUCF,Restoration,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Agricultural waste,M_SecAct2,"""Roll out incentives and programs to implement low-emissions livestock systems, with practices to improve pasture and manure management, reach the optimal intensity of grazing, and reduce enteric fermentation"""
LR,Revised First NDC,Agriculture,Agricultural waste,M_SecAct_Con,Not Specified
LR,Revised First NDC,Agriculture,Livestock,M_SecAct2,"""Roll out incentives and programs to implement low-emissions livestock systems, with practices to improve pasture and manure management, reach the optimal intensity of grazing, and reduce enteric fermentation"""
LR,Revised First NDC,Agriculture,Livestock,M_SecAct_Con,Not Specified
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct2,"""Roll out incentives and programs to promote low-carbon agriculture practices, e.g., conservation agriculture, no/low tillage, agro-silvopastoral systems, improved lowland rice cultivation, multi-cropping, organic fertilizers, fertigation, composting, crop rotation, and sustainable agricultural waste management"""
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct2,"""Set up an initiative to explore innovative financing models, such as payments for ecosystem services, for ecosystem conservation, restoration, and climate-smart practices in the forest, agriculture, and coastal zone sectors by 2025"""
LR,Revised First NDC,Agriculture,Agriculture: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Conservation,M_SecAct2,"""Set up an initiative to explore innovative financing models, such as payments for ecosystem services, for ecosystem conservation, restoration, and climate-smart practices in the forest, agriculture, and coastal zone sectors by 2025"""
LR,Revised First NDC,LULUCF,Conservation,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecAct2,"""Set up an initiative to explore innovative financing models, such as payments for ecosystem services, for ecosystem conservation, restoration, and climate-smart practices in the forest, agriculture, and coastal zone sectors by 2025"""
LR,Revised First NDC,LULUCF,Forests,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Management,M_SecAct2,"""Set up an initiative to explore innovative financing models, such as payments for ecosystem services, for ecosystem conservation, restoration, and climate-smart practices in the forest, agriculture, and coastal zone sectors by 2025"""
LR,Revised First NDC,LULUCF,Management,M_SecAct_Con,Not Specified
LR,Revised First NDC,Transport,Transport: General,M_SecPol3,"""Setting up of a sustainable transport policy by 2025"""
LR,Revised First NDC,Transport,Transport: General,M_SecPol_Con,Not Specified
LR,Revised First NDC,Transport,Transport: General,M_SecPol_E,New policy
LR,Revised First NDC,Economy-wide,Climate planning,M_SecAct2,"""Strengthen institutional and individual capacity for urban planning and management at the Ministry of Public Works, LISGIS, and Municipal Authorities of Monrovia, Paynesville, Buchanan, Gompa & Gbarnga, including addressing gender considerations as part of training for institutional and local experts"""
LR,Revised First NDC,Economy-wide,Climate planning,M_SecAct_Con,Not Specified
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecAct2,"""Strengthen institutional and individual capacity for urban planning and management at the Ministry of Public Works, LISGIS, and Municipal Authorities of Monrovia, Paynesville, Buchanan, Gompa & Gbarnga, including addressing gender considerations as part of training for institutional and local experts"""
LR,Revised First NDC,Economy-wide,Economy-wide: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Waste,Waste: General,M_SecAct2,"""Strengthen of operational and financial management capacities at the community and institutional level for integrated waste management by 2025"""
LR,Revised First NDC,Waste,Waste: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Transport,Shift: Public transport,M_SecAct2,"""Support the implementation of infrastructure that foster the development of a bus public transport network for Monrovia"""
LR,Revised First NDC,Transport,Shift: Public transport,M_SecAct_Con,Not Specified
LR,Revised First NDC,Energy,Energy: General,M_SecAct2,"""Technical Assistance to improve the applicability of the institutional and legal framework, focusing on Power Purchase Agreements, regulatory framework, and unbundling the energy sector. This is downstream to the policy making process and in synergy with it"""
LR,Revised First NDC,Energy,Energy: General,M_SecAct_Con,Not Specified
LR,Revised First NDC,Buildings,Commercial,M_SecAct2,"""To support the distribution of energy saving cookstoves, implement a campaign to increase awareness to promote the use of energy efficient cook stoves and regulate its use"""
LR,Revised First NDC,Buildings,Commercial,M_SecAct_Con,Not Specified
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecAct2,"""To support the distribution of energy saving cookstoves, implement a campaign to increase awareness to promote the use of energy efficient cook stoves and regulate its use"""
LR,Revised First NDC,Buildings,End-use: Cooking,M_SecAct_Con,Not Specified
LR,Revised First NDC,Buildings,Residential,M_SecAct2,"""To support the distribution of energy saving cookstoves, implement a campaign to increase awareness to promote the use of energy efficient cook stoves and regulate its use"""
LR,Revised First NDC,Buildings,Residential,M_SecAct_Con,Not Specified
LR,Revised First NDC,Agriculture,Livestock,M_SecTar1,"""Train at least 3 agricultural extension agents per district yearly to support implementation of conservation agriculture, soil carbon sequestration, and low-emissions livestock systems by 2025"""
LR,Revised First NDC,Agriculture,Livestock,M_SecTar_impct,Train at least 3 agricultural extension agents per district yearly by 2025
LR,Revised First NDC,Agriculture,Livestock,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Soil carbon sequestration,M_SecTar1,"""Train at least 3 agricultural extension agents per district yearly to support implementation of conservation agriculture, soil carbon sequestration, and low-emissions livestock systems by 2025"""
LR,Revised First NDC,Agriculture,Soil carbon sequestration,M_SecTar_impct,Train at least 3 agricultural extension agents per district yearly by 2025
LR,Revised First NDC,Agriculture,Soil carbon sequestration,M_SecTar_Con,Not Specified
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecTar1,"""Train at least 3 agricultural extension agents per district yearly to support implementation of conservation agriculture, soil carbon sequestration, and low-emissions livestock systems by 2025"""
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecTar_impct,Train at least 3 agricultural extension agents per district yearly by 2025
LR,Revised First NDC,Economy-wide,Training/capacity-building,M_SecTar_Con,Not Specified
LR,Revised First NDC,Energy,Energy: General,M_SecTar1,"""Use the new private investment enabling environment to write a roadmap to achieve a renewable energy generation to at least 30% after 2030"""
LR,Revised First NDC,Energy,Energy: General,M_SecTar_impct,achieve a renewable energy generation to at least 30%  after 2030
LR,Revised First NDC,Energy,Energy: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,Energy,Renewable Energy: General,M_SecTar1,"""Use the new private investment enabling environment to write a roadmap to achieve a renewable energy generation to at least 30% after 2030"""
LR,Revised First NDC,Energy,Renewable Energy: General,M_SecTar_impct,achieve a renewable energy generation to at least 30%  after 2030
LR,Revised First NDC,Energy,Renewable Energy: General,M_SecTar_Con,Not Specified
LR,Revised First NDC,Agriculture,Livestock,M_SecAct2,"""incentivizing improved feed, e.g., with legume fodder species, to reduce enteric fermentation (reduction of 103 GgCO2e)"""
LR,Revised First NDC,Agriculture,Livestock,M_SecAct5,103 Gg CO2e
LR,Revised First NDC,Agriculture,Livestock,M_SecAct_Con,Not Specified
LR,Revised First NDC,LULUCF,Conservation,M_SecTar1,"""increase forest Protected Areas to 1.5 million ha, ensuring a 3km buffer zone, by 2030"" "
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_impct,"increase forest Protected Areas to 1.5 million ha, ensuring a 3km buffer zone, by 2030"
LR,Revised First NDC,LULUCF,Conservation,M_SecTar_Con,Not Specified
LR,Revised First NDC,LULUCF,Forests,M_SecTar1,"""increase forest Protected Areas to 1.5 million ha, ensuring a 3km buffer zone, by 2030"" "
LR,Revised First NDC,LULUCF,Forests,M_SecTar_impct,"increase forest Protected Areas to 1.5 million ha, ensuring a 3km buffer zone, by 2030"
LR,Revised First NDC,LULUCF,Forests,M_SecTar_Con,Not Specified
LR,Revised First NDC,Transport,Transport: General,M_SecPol3,"""the enforcement and adaptation of registration taxes, in particular with and the enforcement of the 10% tax on luxury vehicles and the integration of a tax on transit vehicles by 2025"""
LR,Revised First NDC,Transport,Transport: General,M_SecPol_Con,Not Specified
LR,Revised First NDC,Transport,Transport: General,M_SecPol_E,New policy
LR,Revised First NDC,Transport,Transport: General,M_SecPol3,"""the implementation of a fee bate / rebate programme through which the government levies fees on relatively high GHG emitting vehicles and provides rebates on lower emitting vehicles by 2025"
LR,Revised First NDC,Transport,Transport: General,M_SecPol_Con,Not Specified
LR,Revised First NDC,Transport,Transport: General,M_SecPol_E,New policy
LR,Revised First NDC,Transport,Transport: General,M_SecAct2,"""the implementation of a vehicle labelling system which is an information system which registers the level of GHG emissions for each vehicle by 2025"""
LR,Revised First NDC,Transport,Transport: General,M_SecAct_Con,Not Specified
LS,First NDC,Agriculture,Agriculture: General,M_SecPol3,"""Agriculture Sector Strategy 2003"""
LS,First NDC,Agriculture,Agriculture: General,M_SecPol_Con,Not Specified
LS,First NDC,Agriculture,Agriculture: General,M_SecPol_E,Previously enacted policy
LS,First NDC,Energy,Renewable Energy: Solar,M_SecAct2,"""Attain utility scale solar electricity installed capacity of up to 40 MW"""
LS,First NDC,Energy,Renewable Energy: Solar,M_SecAct_impct,Attain utility scale of up  to 40 MW
LS,First NDC,Energy,Renewable Energy: Solar,M_SecAct_Con,Conditional
LS,First NDC,Energy,Renewable Energy: Wind,M_SecAct2,"""Attain utility scale wind power capacity of up to 35 MW"""
LS,First NDC,Energy,Renewable Energy: Wind,M_SecAct_impct,Attain utility scale of up to 35 MW
LS,First NDC,Energy,Renewable Energy: Wind,M_SecAct_Con,Conditional
LS,First NDC,Energy,Renewable Energy: Solar,M_SecAct2,"""Awareness creation and building up training capacities in Lesotho in the field of solar thermal technology and the improvement of the quality, performance and lifetime of solar thermal systems"""
LS,First NDC,Energy,Renewable Energy: Solar,M_SecAct_Con,Not Specified
LS,First NDC,Energy,Energy efficiency,M_SecAct2,"""Carry out energy audits to incentivize the uptake of energy efficiency and conservation; implement incentives for retro-fitting of existing buildings with more energy-efficient appliances"""
